Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
8172	-417.8595	-428.0205	10.16107	0.232425	0.0505056	0.23349	0.014125	0.00322608	0.0692842	0.0792757	0.21951	0.126119	0.0705723	0.620986	0.483964	0.0342727	0.240396	0.0280085	0.374432	1.5995	0.856347	0.927157	0.97668	1.02388	1.07857	1.16775	0.112133	0.2243388	0.0927416	0.0201526	0.0931664	0.00563613	0.00128726	0.0276456	0.0316323	0.0875882	0.0503236	0.0281595	0.247784	0.19311	0.0136754	0.0959219	0.0111759	0.458138	0.541862	0.4581376	2.506161
8208	-416.6957	-427.73	11.03436	0.128682	0.0263797	0.14286	0.0194366	0.0197748	0.0225625	0.0301349	0.194947	0.054833	0.0336856	0.41406	0.360822	0.0167285	0.204377	0.118769	0.331665	1.64049	0.554366	0.749979	0.91415	1.09391	1.33337	1.80386	0.4265595	0.1937505	0.0719677	0.0147533	0.0798967	0.0108702	0.0110594	0.0126185	0.0168535	0.109027	0.0306663	0.0188392	0.23157	0.201796	0.00935569	0.114302	0.0664239	0.38711	0.61289	0.38711	1.788053
8244	-421.3456	-432.174	10.82839	0.472918	0.0280246	0.11463	0.116178	0.00458839	0.0683584	0.000481966	0.280837	0.0832122	0.0732204	0.369777	0.0868378	0.105315	0.362226	0.0048496	0.338523	1.63392	0.939037	0.969789	0.990475	1.00962	1.03115	1.06492	0.0454812	0.1985523	0.217789	0.0129059	0.0527895	0.0535022	0.00211305	0.0314805	0.000221955	0.129331	0.0383209	0.0337195	0.17029	0.0399906	0.0484996	0.166813	0.00223334	0.276111	0.723889	0.2761108	2.171454
8280	-424.2061	-435.3984	11.19234	0.142546	0.0899946	0.0698751	0.00239394	0.00458739	0.0229241	0.0710752	0.124952	0.0208999	0.154091	0.0115097	0.0461556	0.273157	0.0932238	0.024211	0.390171	1.58442	0.257741	0.516217	0.813596	1.22911	1.93717	3.87987	0.9803378	0.2359946	0.123781	0.0781478	0.0606768	0.0020788	0.00398351	0.0199064	0.0617189	0.108503	0.0181486	0.133806	0.00999455	0.0400797	0.237198	0.0809519	0.0210239	0.196562	0.803438	0.1965624	1.151595
8316	-420.3324	-431.6815	11.34913	0.274937	0.0152473	0.123606	0.0418384	0.0334663	0.0256486	0.0823937	0.114308	0.100281	0.0207225	0.175687	0.296082	0.0799761	0.160412	0.0284558	0.31559	1.65589	0.538141	0.739192	0.910028	1.09887	1.35283	1.85825	0.4480379	0.182645	0.174778	0.00969273	0.078577	0.0265968	0.0212746	0.0163049	0.0523779	0.072666	0.0637491	0.0131734	0.111684	0.18822	0.050841	0.101974	0.0180894	0.405764	0.594236	0.4057643	1.573062
8352	-417.6912	-428.1865	10.49531	0.335975	0.0388695	0.122549	0.116732	0.00721102	0.0400457	0.012613	0.199898	0.174181	0.036865	0.435886	0.346125	0.0361235	0.176044	0.0278331	0.378437	1.59566	0.57941	0.766316	0.920317	1.08658	1.30495	1.72589	0.3946112	0.227284	0.159461	0.0184482	0.0581642	0.0554032	0.00342249	0.0190065	0.00598638	0.0948755	0.0826698	0.0174968	0.20688	0.164278	0.0171449	0.0835539	0.0132101	0.31692	0.68308	0.3169196	2.106951
8388	-426.4967	-437.7129	11.21618	0.072569	0.0627794	0.0623657	0.0230095	0.0266407	0.0235972	0.0202483	0.0352488	0.0866895	0.0162681	0.196652	0.119269	0.0286008	0.0493314	0.0378679	0.465952	1.5118	0.219317	0.477133	0.793855	1.25968	2.09585	4.55961	1.097067	0.295369	0.0842712	0.0729029	0.0724225	0.0267199	0.0309367	0.0274024	0.0235135	0.0409328	0.100669	0.0188914	0.228363	0.138501	0.0332128	0.0572863	0.0439743	0.494623	0.505377	0.4946231	0.861137
8424	-427.8272	-439.165	11.33782	0.135683	0.0952366	0.0707873	0.0049359	0.0517802	0.00924173	0.0232308	0.214537	0.0337717	0.184687	0.117327	0.0393113	0.111272	0.00359426	0.113854	0.490951	1.48784	0.454179	0.680501	0.886841	1.1276	1.46951	2.20178	0.5706925	0.3162266	0.112204	0.0787568	0.0585383	0.00408179	0.0428201	0.00764254	0.019211	0.177413	0.0279278	0.152729	0.0970246	0.0325088	0.0920172	0.00297231	0.0941524	0.31698	0.68302	0.3169802	1.209249
8460	-424.4367	-435.8362	11.39946	0.113927	0.00714644	0.073625	0.0196879	0.00806809	0.00953637	0.059819	0.0750716	0.0400303	0.0229252	0.156772	0.10036	0.10505	0.0390282	0.00638248	0.289416	1.68098	0.166643	0.417315	0.761363	1.31343	2.39627	6.00084	1.295666	0.1649978	0.136044	0.00853377	0.0879177	0.0235098	0.00963434	0.0113876	0.0714316	0.0896452	0.0478013	0.0273756	0.187206	0.119843	0.125444	0.0466046	0.0076215	0.287675	0.712325	0.2876751	0.8374308
8496	-420.037	-430.6334	10.59637	0.2779	0.037817	0.120158	0.015086	0.0158993	0.0184548	0.132695	0.0964998	0.174597	0.348582	0.111476	0.0419564	0.407657	0.0660817	0.11289	0.446288	1.53064	0.613466	0.787962	0.928349	1.07718	1.2691	1.63008	0.3533129	0.2794205	0.140513	0.0191212	0.0607549	0.00762785	0.00803908	0.00933118	0.067094	0.0487927	0.0882808	0.176252	0.0563651	0.0212142	0.206122	0.0334125	0.0570802	0.224726	0.775274	0.2247256	1.977751
8532	-418.4971	-429.8332	11.33616	0.13536	0.0391948	0.0949576	0.0235086	0.0242992	0.0590233	0.099574	0.0905458	0.118696	0.262133	0.155457	0.0557713	0.222241	0.0411451	0.0370207	0.494019	1.4849	0.70297	0.842075	0.947787	1.05509	1.18754	1.42254	0.2548396	0.3188335	0.0927807	0.0268655	0.0650873	0.0161136	0.0166555	0.0404566	0.0682515	0.0620632	0.0813581	0.179675	0.106556	0.0382276	0.152332	0.0282023	0.0253753	0.30419	0.69581	0.3041905	1.458928
8568	-418.9869	-430.5135	11.52663	0.208449	0.0235534	0.112406	0.0219827	0.00571172	0.0106415	0.00488595	0.0726641	0.0850909	0.156347	0.0813855	0.0460862	0.118724	0.012166	0.0117944	0.389333	1.58522	0.314034	0.568427	0.838422	1.19272	1.75924	3.18437	0.8374969	0.235368	0.214478	0.0242346	0.115657	0.0226185	0.00587692	0.0109493	0.00502727	0.0747659	0.0875521	0.160869	0.0837395	0.0474192	0.122158	0.0125179	0.0121355	0.328116	0.671884	0.3281164	0.9718891
8604	-419.7208	-431.3033	11.58249	0.0693765	0.1115	0.163181	0.0298203	0.0228011	0.0191194	0.0200807	0.0737703	0.0482022	0.0239302	0.175872	0.0190708	0.204082	0.0147052	0.05415	0.328693	1.64334	0.317805	0.571745	0.839946	1.19055	1.74903	3.14659	0.8288667	0.1916819	0.0660942	0.106225	0.155461	0.0284095	0.0217223	0.0182148	0.0191306	0.0702801	0.0459216	0.022798	0.167551	0.0181685	0.194426	0.0140094	0.051588	0.320636	0.679364	0.3206362	1.049662
8640	-416.5291	-427.9835	11.45436	0.110616	0.00647414	0.0663533	0.00649475	0.00512415	0.0276107	0.0396813	0.124382	0.120718	0.0410886	0.250913	0.0242136	0.331976	0.0348204	0.101311	0.431687	1.54463	0.522073	0.728344	0.90584	1.10395	1.37298	1.91544	0.4699576	0.2678305	0.0856312	0.00501181	0.0513659	0.00502776	0.00396674	0.0213742	0.0307184	0.0962875	0.0934511	0.0318078	0.194239	0.0187444	0.256991	0.0269555	0.0784277	0.234754	0.765246	0.2347542	1.291777
8676	-416.5244	-427.6589	11.13449	0.104322	0.0105253	0.131444	0.00260338	0.000973975	0.016778	0.00454372	0.0768431	0.0426115	0.248296	0.0729681	0.0759767	0.0630845	0.238665	0.0464167	0.281358	1.6887	0.168824	0.419969	0.762871	1.31084	2.38113	5.92333	1.286266	0.1596702	0.0918288	0.00926481	0.115702	0.00229161	0.000857333	0.0147687	0.00399958	0.0676405	0.0375085	0.21856	0.0642296	0.0668779	0.0555296	0.210083	0.0408579	0.297536	0.702464	0.2975359	1.136051
8712	-419.1493	-430.151	11.00171	0.110351	0.0207983	0.105614	0.00111472	0.00285656	0.0298897	0.00652696	0.077199	0.0233471	0.203518	0.0396348	0.0710809	0.0704459	0.157323	0.00774426	0.524929	1.45528	0.20648	0.463302	0.786603	1.27129	2.15842	4.84308	1.140678	0.3456779	0.118984	0.0224254	0.113876	0.00120193	0.00308004	0.032228	0.00703758	0.0832385	0.0251736	0.21944	0.0427355	0.0766417	0.075957	0.16963	0.00835011	0.29943	0.70057	0.2994296	0.9274436
8748	-427.3879	-438.9261	11.53827	0.00282023	0.0892986	0.0911422	0.00163117	0.00250255	0.0409301	0.0217645	0.037478	0.0777172	0.118087	0.0584223	0.0487458	0.119095	0.148387	0.019477	0.198109	1.76848	0.157481	0.405963	0.75484	1.32478	2.46328	6.34997	1.336556	0.1073546	0.00321394	0.101765	0.103866	0.00185889	0.00285192	0.0466441	0.024803	0.0427101	0.0885668	0.134572	0.0665782	0.0555509	0.135721	0.169102	0.0221961	0.26218	0.73782	0.2621799	0.8774977
8784	-417.7804	-428.577	10.79661	0.0174643	0.00107524	0.0345544	0.000674642	0.00222117	0.00233376	0.00507811	0.0264167	0.00338694	0.00942111	0.0778456	0.00671698	0.0744526	0.0148224	0.0260246	0.196458	1.77006	0.049919	0.231815	0.633776	1.57784	4.31379	20.0324	2.167293	0.106365	0.0577354	0.00355466	0.114234	0.00223031	0.00734299	0.0077152	0.0167878	0.0873312	0.0111969	0.0311453	0.25735	0.0222057	0.246134	0.0490016	0.0860349	0.318826	0.681174	0.3188259	0.3024886
8820	-419.6678	-430.836	11.16816	0.111107	0.00153688	0.0489885	0.000492874	0.0028185	0.00834783	0.00318061	0.0500679	0.042452	0.0385917	0.106938	0.0527749	0.135032	0.00950403	0.0620416	0.314087	1.65733	0.112013	0.343816	0.716708	1.39527	2.90853	8.9275	1.582896	0.1816169	0.164878	0.00228066	0.0726968	0.000731404	0.00418253	0.0123878	0.00471989	0.0742986	0.062997	0.0572685	0.158691	0.0783157	0.200382	0.0141036	0.0920671	0.319847	0.680153	0.3198469	0.6738738
8856	-418.9457	-429.9955	11.04979	0.0945781	0.00358571	0.066473	0.00475536	0.0155387	0.0099157	0.0174495	0.0849478	0.0213547	0.0353174	0.352525	0.0711818	0.199215	0.0422017	0.10127	0.595323	1.38782	0.347266	0.597008	0.851353	1.1746	1.67502	2.87963	0.7647631	0.4110903	0.0844214	0.00320064	0.0593345	0.00424468	0.01387	0.00885086	0.0155756	0.0758253	0.0190614	0.0315247	0.314668	0.0635376	0.177821	0.0376696	0.0903949	0.34326	0.65674	0.3432595	1.12031
8892	-418.0337	-429.2057	11.17199	0.149347	0.0148543	0.122814	0.024657	0.00100183	0.0318739	0.0806471	0.157545	0.176371	0.0991652	0.162533	0.334211	0.32881	0.0349006	0.0980983	0.36383	1.60966	0.779604	0.885659	0.962827	1.03861	1.1291	1.2827	0.1800221	0.2166105	0.0822018	0.00817595	0.0675981	0.0135714	0.000551415	0.0175437	0.044389	0.0867143	0.0970764	0.0545815	0.0894597	0.183953	0.18098	0.0192096	0.0539943	0.266566	0.733434	0.2665655	1.816829
8928	-416.1505	-427.3253	11.1748	0.165261	0.0718412	0.160024	0.028944	0.000661737	0.0300932	0.00921144	0.140587	0.173194	0.027343	0.132344	0.239848	0.312699	0.120803	0.0381948	0.35161	1.62137	0.545324	0.743988	0.911866	1.09665	1.34411	1.83377	0.4384507	0.2078238	0.100094	0.0435124	0.0969227	0.0175307	0.000400797	0.0182267	0.00557914	0.0851501	0.104899	0.016561	0.0801577	0.14527	0.189394	0.0731676	0.0231336	0.405803	0.594197	0.4058026	1.65105
8964	-418.6491	-430.4342	11.78507	0.163884	0.0220382	0.0990756	0.00815621	0.00917512	0.0302796	0.0468266	0.13975	0.123493	0.0312979	0.0781544	0.151103	0.177024	0.00480562	0.0155261	0.395621	1.5792	0.549216	0.746572	0.912853	1.09547	1.33945	1.82078	0.4333094	0.240082	0.148906	0.020024	0.0900205	0.00741077	0.00833655	0.0275122	0.0425469	0.126977	0.112206	0.0284374	0.0710114	0.137293	0.160845	0.00436641	0.0141071	0.352792	0.647208	0.3527917	1.100589
9000	-416.5712	-427.525	10.95379	0.0417105	0.00659813	0.0295171	0.00270904	0.00305409	0.00516744	0.00382674	0.0311566	0.0276915	0.0107866	0.0372028	0.0615314	0.0714473	0.011285	0.0165627	0.401641	1.57343	0.106949	0.336145	0.71168	1.40513	2.97491	9.35029	1.616353	0.2446288	0.115783	0.0183156	0.0819357	0.00751996	0.00847778	0.0143442	0.0106225	0.0864869	0.0768681	0.0299423	0.10327	0.170803	0.198329	0.0313258	0.045976	0.297424	0.702576	0.2974235	0.360247
9036	-419.4287	-430.5876	11.15882	0.107512	0.0284665	0.220259	0.0334966	0.0162949	0.0500107	0.00463122	0.064578	0.0770613	0.0242122	0.277371	0.0902107	0.283517	0.117921	0.0680823	0.272224	1.69745	0.295849	0.552128	0.830847	1.20359	1.81118	3.38011	0.8806306	0.1536901	0.0734561	0.0194493	0.150489	0.0228861	0.0111333	0.0341691	0.00316421	0.0441219	0.052651	0.0165426	0.18951	0.0616351	0.193709	0.080568	0.0465163	0.434571	0.565429	0.4345708	1.463624
9072	-419.524	-430.7723	11.24832	0.141466	0.0302185	0.294002	0.0357517	0.00637077	0.0172398	0.0268416	0.107014	0.144495	0.0139169	0.250453	0.0424487	0.212682	0.156672	0.0436279	0.147962	1.81654	0.245749	0.504361	0.80772	1.23805	1.98271	4.06919	1.014787	0.07805899	0.092874	0.0198388	0.193016	0.0234714	0.00418249	0.0113182	0.0176218	0.0702559	0.0948628	0.00913663	0.164426	0.0278681	0.139629	0.102857	0.0286423	0.30392	0.69608	0.3039199	1.5232
9108	-427.3757	-439.0038	11.62814	0.0723981	0.0188525	0.0199865	0.0486148	0.00447875	0.0481894	0.00525453	0.153112	0.0677468	0.0133895	0.0735244	0.0328535	0.110925	0.0806483	0.0328664	0.291248	1.67922	0.217011	0.47468	0.79258	1.2617	2.10668	4.60805	1.104708	0.1662157	0.0924813	0.0240821	0.0255307	0.0621005	0.00572115	0.0615571	0.00671213	0.195585	0.0865396	0.0171038	0.09392	0.0419671	0.141696	0.10302	0.0419836	0.335253	0.664747	0.3352531	0.7828407
9144	-423.9301	-434.7337	10.80365	0.0188734	0.00362056	0.012877	0.00297642	0.000729786	0.00303061	0.0110586	0.0202895	0.0364793	0.00420694	0.0208727	0.0487127	0.0291138	0.00411114	0.0104347	0.214492	1.75278	0.0645954	0.262865	0.659124	1.51717	3.80424	15.481	1.980928	0.1172738	0.083001	0.0159225	0.0566301	0.0130897	0.00320944	0.013328	0.0486333	0.0892289	0.160428	0.0185012	0.0917937	0.214228	0.128036	0.0180799	0.0458897	0.344578	0.655422	0.3445784	0.2273872
9180	-422.7268	-433.8752	11.14844	0.125971	0.0243724	0.0915059	0.0779938	0.00498924	0.0555263	0.0372565	0.0746228	0.0537867	0.079699	0.463055	0.104585	0.282609	0.0725843	0.133773	0.395596	1.57922	0.632823	0.799991	0.932748	1.0721	1.25001	1.58022	0.3308503	0.2400631	0.0748789	0.0144873	0.0543924	0.0463606	0.00296568	0.0330056	0.0221458	0.0443568	0.0319716	0.0473742	0.275246	0.0621665	0.167987	0.0431451	0.0795163	0.392041	0.607959	0.3920408	1.682329
9216	-419.4934	-430.4002	10.90687	0.161244	0.0673551	0.131674	0.0404335	0.041795	0.010542	0.0991991	0.173694	0.0772653	0.110974	0.491869	0.13592	0.343024	0.0315909	0.0913805	0.368002	1.60566	0.807841	0.901161	0.968053	1.033	1.10968	1.23787	0.154296	0.2196405	0.0803023	0.033544	0.0655758	0.0201366	0.0208146	0.00525008	0.0494029	0.0865028	0.0384795	0.0552669	0.24496	0.0676906	0.170832	0.0157328	0.0455091	0.239939	0.760061	0.2399392	2.007961
9252	-419.7108	-430.4435	10.7327	0.10035	0.0334532	0.133468	0.0326695	0.00336669	0.0204391	0.130637	0.217288	0.033654	0.0539081	0.340172	0.0556126	0.40004	0.0777969	0.157308	0.186077	1.78001	0.23093	0.489291	0.800112	1.24983	2.04377	4.33032	1.05976	0.1001813	0.0560566	0.0186873	0.0745563	0.0182495	0.00188066	0.0114174	0.0729747	0.121379	0.0187994	0.0301135	0.190023	0.0310657	0.223465	0.043458	0.0878738	0.283478	0.716522	0.2834783	1.790163
9288	-423.6853	-433.8209	10.13556	0.24408	0.0272329	0.262382	0.0566531	0.00490373	0.0467439	0.0567069	0.17944	0.142087	0.219428	0.0111463	0.503534	0.0217767	0.432906	0.121203	0.363434	1.61004	0.544648	0.743538	0.911694	1.09686	1.34492	1.83605	0.4393483	0.216324	0.104745	0.0116868	0.112599	0.0243123	0.0021044	0.0200598	0.0243354	0.0770055	0.0609757	0.0941661	0.00478337	0.216088	0.00934532	0.185779	0.0520132	0.389024	0.610976	0.389024	2.330225
9324	-419.437	-430.6559	11.21894	0.0527588	0.0557908	0.0764033	0.0135215	0.0156187	0.00673852	0.0201659	0.0733648	0.0443273	0.0193922	0.0220266	0.00303426	0.17717	0.0724751	0.150319	0.231064	1.7369	0.104025	0.331631	0.708685	1.41106	3.0154	9.6131	1.636397	0.1274898	0.0656934	0.0694687	0.0951347	0.0168365	0.0194479	0.00839057	0.0251099	0.0913513	0.0551948	0.0241465	0.0274267	0.00377815	0.220606	0.0902435	0.187172	0.354918	0.645082	0.3549184	0.8031063
9360	-427.4115	-439.0178	11.60625	0.0601901	0.0296041	0.0963366	0.0563153	0.0105093	0.0215732	0.0171281	0.0326696	0.0170383	0.00924943	0.0440205	0.0247631	0.0805614	0.0445896	0.177423	0.218143	1.74928	0.15767	0.4062	0.754978	1.32454	2.46184	6.34236	1.335689	0.1195087	0.0833691	0.0410045	0.133435	0.0780021	0.0145564	0.0298809	0.023724	0.0452505	0.0235997	0.0128114	0.0609725	0.0342992	0.111585	0.0617609	0.245748	0.188694	0.811306	0.1886944	0.7219718
9396	-422.1034	-433.2468	11.14343	0.0943977	0.021146	0.0361736	0.0433622	0.00933305	0.0121236	0.00852093	0.0378264	0.0674867	0.0229826	0.054207	0.0870398	0.214586	0.0407088	0.194988	0.366664	1.60695	0.167296	0.418111	0.761816	1.31265	2.39171	5.97744	1.292842	0.2186667	0.0999041	0.0223795	0.0382837	0.0458916	0.00987747	0.0128308	0.00901798	0.040033	0.0714234	0.0243233	0.0573691	0.092117	0.227103	0.0430834	0.206362	0.210656	0.789344	0.2106563	0.9448823
9432	-421.3249	-432.4546	11.12963	0.0686861	0.0245696	0.0496365	0.0222869	0.000731076	0.00910085	0.00595567	0.00410875	0.0078587	0.0994627	0.0112427	0.120513	0.0213103	0.0433463	0.0707697	0.138336	1.82576	0.0559445	0.245063	0.644861	1.55072	4.08058	17.8748	2.084893	0.07261189	0.122746	0.0439074	0.0887034	0.039828	0.00130648	0.0162638	0.0106431	0.00734258	0.014044	0.177746	0.0200915	0.215363	0.0380828	0.0774624	0.12647	0.406227	0.593773	0.4062267	0.5595785
9468	-424.5309	-435.3189	10.78796	0.116129	0.0672358	0.132701	0.0689632	0.0168467	0.0550326	0.0373564	0.0795341	0.0568697	0.0499775	0.0833536	0.128357	0.328285	0.00180315	0.516936	0.564989	1.41689	0.674709	0.825391	0.941888	1.0617	1.21155	1.48212	0.2845086	0.3821395	0.0667646	0.0386551	0.0762921	0.0396481	0.00968548	0.0316392	0.0214769	0.0457255	0.0326954	0.0287329	0.0479214	0.0737946	0.188736	0.00103666	0.297196	0.28556	0.71444	0.2855603	1.739381
9504	-424.2465	-435.5093	11.26276	0.103358	0.0358461	0.0117035	0.0123356	0.00709484	0.00833969	0.0152149	0.0388274	0.0509745	0.0349573	0.0793448	0.0193041	0.15222	0.00980372	0.148238	0.38716	1.5873	0.164533	0.414729	0.759888	1.31598	2.41122	6.07782	1.304884	0.2337476	0.142061	0.0492687	0.0160859	0.0169547	0.00975152	0.0114625	0.0209122	0.0533664	0.070062	0.0480471	0.109056	0.0265325	0.20922	0.0134747	0.203746	0.262603	0.737397	0.2626035	0.7275627
9540	-418.2976	-429.5072	11.20964	0.0464052	0.0290596	0.0587819	0.0137305	0.00159406	0.0240083	0.00873185	0.0547243	0.037957	0.13542	0.114366	0.041724	0.0715807	0.0144777	0.0145273	0.26028	1.7089	0.100096	0.325462	0.704545	1.41936	3.07256	9.99046	1.664237	0.1459624	0.0695637	0.0435619	0.088117	0.0205827	0.00238958	0.0359897	0.0130895	0.0820345	0.0568996	0.203001	0.171441	0.0625464	0.107303	0.0217028	0.0217772	0.396749	0.603251	0.3967491	0.6670885
9576	-419.8362	-431.2863	11.45012	0.127346	0.00382609	0.179904	0.0230244	0.00673886	0.0167888	0.0177824	0.0945295	0.103667	0.049908	0.152885	0.176604	0.0418224	0.0514635	0.0690691	0.27617	1.69367	0.249011	0.507615	0.809342	1.23557	1.97	4.01588	1.005252	0.1562659	0.114175	0.00343037	0.161297	0.0206431	0.00604187	0.0150524	0.0159432	0.0847526	0.0929451	0.0447461	0.137072	0.158338	0.0374968	0.0461407	0.0619255	0.318901	0.681099	0.3189013	1.115359
9612	-429.7076	-441.029	11.32143	0.103038	0.0331266	0.023422	0.0294979	0.0252505	0.000654454	0.0347664	0.0857242	0.00915201	0.00605536	0.0763946	0.0962672	0.0224599	0.0277436	0.042365	0.352506	1.62052	0.1495	0.395795	0.74889	1.33531	2.52656	6.68898	1.374165	0.2084632	0.167292	0.0537841	0.0380278	0.0478926	0.0409966	0.00106257	0.0564465	0.139181	0.0148591	0.00983144	0.124034	0.156299	0.0364658	0.0450444	0.0687834	0.371479	0.628521	0.3714792	0.6159182
9648	-426.9179	-436.8419	9.924009	0.128316	0.0698062	0.164347	0.0667875	0.0257173	0.0242316	0.046016	0.271943	0.214155	0.0094839	0.321457	0.332546	0.279159	0.0964001	0.134916	0.467902	1.50993	0.396755	0.637087	0.868787	1.15103	1.56965	2.52045	0.6684309	0.2969721	0.0587181	0.0319438	0.0752064	0.0305624	0.0117684	0.0110886	0.0210572	0.124443	0.0979987	0.0043399	0.147101	0.152175	0.127745	0.0441134	0.0617384	0.479178	0.520822	0.4791781	2.185281
9684	-420.8714	-431.5301	10.6587	0.244885	0.0106772	0.138189	0.0818856	0.00176403	0.0394961	0.00293825	0.220853	0.0103595	0.127642	0.423502	0.338061	0.102737	0.126735	0.118827	0.332513	1.63967	0.496892	0.710994	0.899052	1.11228	1.40648	2.01251	0.5057021	0.1943425	0.123148	0.00536934	0.0694922	0.0411785	0.000887093	0.0198617	0.00147758	0.111062	0.00520956	0.0641884	0.21297	0.170004	0.0516642	0.0637321	0.0597555	0.220557	0.779443	0.2205568	1.988552
9720	-421.4758	-432.7019	11.2261	0.034569	0.00977044	0.0400393	0.0241007	0.000234939	0.0106518	0.0187996	0.0855075	0.0524277	0.124147	0.101397	0.0069755	0.00468657	0.0245386	0.0366944	0.465231	1.51249	0.175784	0.428326	0.767574	1.30281	2.33467	5.6888	1.257055	0.2947772	0.0601682	0.0170057	0.0696894	0.0419478	0.000408917	0.0185397	0.0327212	0.148828	0.0912515	0.216081	0.176483	0.012141	0.00815709	0.0427101	0.0638674	0.231628	0.768372	0.2316283	0.57454
9756	-425.1546	-434.7814	9.626849	0.248618	0.0791743	0.081497	0.0228641	0.0538929	0.0163877	0.012646	0.192418	0.0179978	0.49184	0.449581	0.217753	0.0429549	0.109968	0.307843	0.565963	1.41595	0.48005	0.699137	0.894348	1.11813	1.43033	2.08312	0.5306357	0.3830508	0.106001	0.0337567	0.0347471	0.00974834	0.0229778	0.00698705	0.00539174	0.0820394	0.00767354	0.209701	0.191683	0.0928413	0.0183142	0.0468859	0.131252	0.393721	0.606279	0.3937215	2.345437
9792	-429.3087	-439.9368	10.62808	0.344876	0.197864	0.127971	0.130269	0.00736656	0.00437912	0.0113803	0.0452368	0.0413009	0.0783183	0.154793	0.226188	0.298635	0.0626961	0.0260487	0.777536	1.21319	0.959077	0.979828	0.993663	1.00638	1.02059	1.04267	0.03021229	0.6141953	0.196251	0.112594	0.0728218	0.0741292	0.00419192	0.00249193	0.00647592	0.0257419	0.0235022	0.0445668	0.0880844	0.128712	0.169937	0.0356771	0.014823	0.423794	0.576206	0.4237937	1.757323
9828	-425.0942	-436.604	11.50979	0.101547	0.0270642	0.158514	0.0631813	0.10024	0.031596	0.0125948	0.0913381	0.0746015	0.0710608	0.0720959	0.245099	0.180142	0.0594549	0.0730978	0.502057	1.4772	0.76734	0.878837	0.960507	1.04112	1.13787	1.3032	0.1914872	0.3257107	0.0745776	0.0198763	0.116415	0.0464013	0.0736178	0.0232046	0.00924982	0.0670801	0.0547884	0.0521881	0.0529482	0.180005	0.132299	0.0436645	0.0536841	0.32537	0.67463	0.3253703	1.361629
9864	-422.6263	-433.1601	10.53374	0.16229	0.0842798	0.102315	0.0142827	0.0188273	0.0345981	0.131055	0.107391	0.126438	0.0720067	0.318569	0.290934	0.188286	0.243034	0.0729721	0.527649	1.45267	0.682851	0.830234	0.943609	1.05976	1.20448	1.46445	0.275835	0.3480925	0.0824946	0.0428408	0.0520083	0.00726011	0.00957024	0.0175868	0.0666173	0.0545886	0.0642703	0.0366022	0.161934	0.147887	0.0957091	0.123538	0.0370929	0.383195	0.616805	0.3831952	1.967279
9900	-424.4398	-435.7736	11.33381	0.0401102	0.0197523	0.0690104	0.0604736	0.0131179	0.0310622	0.0127097	0.0396095	0.0912016	0.185928	0.203907	0.0289595	0.0149111	0.0253391	0.0257853	0.354412	1.61869	0.189719	0.444562	0.776536	1.28777	2.24941	5.27097	1.201895	0.2098274	0.0465382	0.0229178	0.0800699	0.070165	0.0152201	0.0360402	0.0147465	0.0459573	0.105817	0.215724	0.236585	0.0336005	0.0173007	0.0293999	0.0299176	0.42278	0.57722	0.4227799	0.8618767
