Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
7020	-417.7571	-428.8089	11.05178	0.0557873	0.0290895	0.0668397	0.0103857	0.00173011	0.00616691	0.0045995	0.105512	0.0624677	0.0255859	0.0233787	0.182843	0.0240216	0.122957	0.0763654	0.648622	1.33674	0.261241	0.519624	0.815268	1.22659	1.92447	3.82789	0.9705852	0.4650102	0.0699326	0.0364653	0.0837874	0.0130191	0.0021688	0.00773058	0.00576574	0.132265	0.0783068	0.0320734	0.0293065	0.229204	0.0301124	0.154134	0.0957284	0.363855	0.636145	0.3638547	0.7977297
7056	-425.513	-436.6026	11.08966	0.0519489	0.0305437	0.0476224	0.00993432	0.0213266	0.00411579	0.0012021	0.0132916	0.019353	0.0601224	0.0133636	0.00085283	0.0124193	0.0716841	0.0211185	0.268517	1.701	0.0857353	0.301786	0.688138	1.4532	3.3136	11.6638	1.776211	0.1512807	0.137105	0.0806118	0.125686	0.0262189	0.0562856	0.0108625	0.00317262	0.0350796	0.051077	0.158677	0.0352694	0.00225081	0.0327773	0.18919	0.0557365	0.217994	0.782006	0.2179935	0.3788991
7092	-422.2533	-433.4733	11.22004	0.0980352	0.0299625	0.07311	0.0017651	5.14233e-05	0.0303128	0.00774518	0.0265048	0.0142442	0.0398247	0.0181138	0.0787486	0.00698895	0.204174	0.0919521	0.351891	1.6211	0.139568	0.382745	0.741098	1.34935	2.6127	7.16497	1.42387	0.2080239	0.135871	0.0415261	0.101326	0.00244632	7.12695e-05	0.0420117	0.0107343	0.036734	0.0197416	0.0551945	0.0251046	0.109141	0.00968623	0.282973	0.12744	0.314275	0.685725	0.3142748	0.7215337
7128	-419.169	-430.5114	11.34239	0.0944245	0.00914127	0.10578	0.00358006	0.000301679	0.0159532	0.00604681	0.142822	0.0468267	0.0247529	0.096343	0.145104	0.0228717	0.239157	0.106315	0.348012	1.62482	0.24468	0.503289	0.807184	1.23887	1.98693	4.08697	1.01794	0.2052605	0.0891286	0.00862856	0.0998474	0.00337927	0.000284758	0.0150584	0.00570766	0.134811	0.0442003	0.0233646	0.0909395	0.136965	0.0215889	0.225743	0.100352	0.486118	0.513882	0.4861178	1.059419
7164	-418.0287	-429.1488	11.1201	0.100452	0.0397797	0.0647178	0.0137603	0.00574462	0.0279917	0.0256585	0.0743107	0.0811431	0.0217623	0.0742866	0.286357	0.00553149	0.258079	0.0916028	0.361433	1.61196	0.221751	0.479708	0.79519	1.25756	2.0846	4.50956	1.089087	0.2148773	0.08577	0.0339656	0.0552587	0.0117491	0.00490499	0.0239005	0.0219083	0.0634496	0.0692834	0.0185815	0.063429	0.244503	0.00472301	0.220359	0.0782142	0.314411	0.685589	0.3144108	1.171178
7200	-421.865	-432.8349	10.96991	0.490458	0.0173898	0.0723618	0.0847413	0.0154494	0.04489	0.0444662	0.163914	0.0774026	0.0505136	0.0474735	0.343991	0.0912521	0.0430065	0.458161	0.367318	1.60632	0.95122	0.975905	0.99242	1.00764	1.02469	1.05128	0.0361603	0.2191428	0.239777	0.00850161	0.0353766	0.0414288	0.00755299	0.021946	0.0217389	0.080135	0.037841	0.0246954	0.0232091	0.168172	0.0446118	0.0210252	0.223988	0.216278	0.783722	0.2162783	2.04547
7236	-420.1827	-431.7419	11.55914	0.0688396	0.0452891	0.0649852	0.0166738	0.0137842	0.0263189	0.00335759	0.075426	0.0386362	0.0151611	0.0188072	0.113713	0.103662	0.167937	0.0376852	0.478241	1.50002	0.344152	0.594391	0.850187	1.17621	1.68239	2.90569	0.7712762	0.3055391	0.0849584	0.0558935	0.0802015	0.0205779	0.0170118	0.0324815	0.00414377	0.0930869	0.0476829	0.0187111	0.0232108	0.140338	0.127934	0.207259	0.0465091	0.333847	0.666153	0.3338471	0.8102748
7272	-427.043	-438.1396	11.09655	0.105606	0.12291	0.0729655	0.0706586	0.000104157	0.0147123	0.0603045	0.0222867	0.0113816	0.0278162	0.0498039	0.265153	0.0259698	0.136647	0.0894169	0.673573	1.31283	0.422313	0.656781	0.877079	1.14015	1.52258	2.36791	0.623292	0.4916926	0.0981712	0.114257	0.0678283	0.0656839	9.68241e-05	0.0136765	0.0560587	0.0207176	0.0105802	0.0258578	0.0462974	0.246485	0.0241414	0.127027	0.0831215	0.346845	0.653155	0.3468454	1.075737
7308	-426.9346	-438.1347	11.20014	0.20059	0.147059	0.335644	0.0159289	0.000981253	0.0658023	0.0695945	0.0183753	0.0166961	0.11554	0.0315731	0.211373	0.0260335	0.2809	0.103034	0.501873	1.47737	0.833163	0.914829	0.97261	1.02816	1.0931	1.20025	0.1319791	0.3255522	0.122376	0.089718	0.20477	0.00971795	0.000598644	0.0401448	0.0424583	0.0112104	0.010186	0.070489	0.0192622	0.128955	0.0158826	0.171372	0.0628593	0.237942	0.762058	0.237942	1.639126
7344	-423.9358	-435.7286	11.79272	0.0363628	0.0209843	0.059677	0.00189695	0.0090842	0.00365906	0.00260143	0.0399347	0.04458	0.0350483	0.0223998	0.027385	0.158519	0.127204	0.025478	0.162038	1.80305	0.15607	0.404184	0.753807	1.3266	2.47412	6.4074	1.343067	0.08612465	0.0591442	0.034131	0.097065	0.00308539	0.0147755	0.00595148	0.00423124	0.0649541	0.0725096	0.0570062	0.0364335	0.0445418	0.257832	0.206899	0.0414401	0.422276	0.577724	0.4222765	0.614815
7380	-418.8062	-429.8516	11.04535	0.126706	0.0282683	0.179093	0.0334812	0.00724186	0.020184	0.03873	0.0865581	0.120193	0.048986	0.0721616	0.0609944	0.0693172	0.269164	0.279405	0.191992	1.77434	0.18648	0.440844	0.774504	1.29115	2.26837	5.36251	1.214345	0.1036961	0.0879609	0.0196241	0.124329	0.023243	0.00502738	0.014012	0.0268868	0.0600896	0.083439	0.0340066	0.0500954	0.042343	0.0481208	0.186857	0.193966	0.358686	0.641314	0.3586863	1.440484
7416	-418.8816	-430.3168	11.43518	0.131212	0.0462129	0.082654	0.0210466	0.00908306	0.0154399	0.0140162	0.0808079	0.061751	0.0950866	0.0791427	0.0267481	0.0234322	0.219408	0.318437	0.191678	1.77464	0.219993	0.47785	0.794227	1.25909	2.09271	4.54559	1.09484	0.1035092	0.107157	0.0377409	0.0675014	0.0171882	0.0074179	0.0126094	0.0114467	0.0659937	0.0504305	0.0776548	0.0646338	0.0218445	0.0191365	0.179185	0.260059	0.439422	0.560578	0.4394215	1.224478
7452	-417.9442	-428.4437	10.49947	0.129893	0.00495317	0.0486462	0.0144576	0.0038217	0.0211111	0.00387062	0.188167	0.0383556	0.14364	0.0496233	0.0201616	0.0305468	0.322484	0.304427	0.661401	1.32449	0.267496	0.525655	0.818208	1.22218	1.90239	3.73838	0.9534765	0.478556	0.0980946	0.00374062	0.0367375	0.0109183	0.00288614	0.015943	0.00292308	0.142103	0.028966	0.108477	0.0374754	0.015226	0.0230689	0.243539	0.229902	0.288383	0.711617	0.2883828	1.324158
7488	-417.867	-429.3039	11.43693	0.0658662	0.0210824	0.0874844	0.0411792	0.00140797	0.0205648	0.0511492	0.142926	0.0822799	0.0834541	0.00652024	0.0663874	0.0618236	0.240248	0.220296	0.389604	1.58496	0.385204	0.627972	0.86489	1.15622	1.59243	2.59603	0.689795	0.2355709	0.0552258	0.0176767	0.0733518	0.0345269	0.00118052	0.0172427	0.0428863	0.119837	0.068988	0.0699725	0.00546693	0.0556628	0.0518363	0.201437	0.184708	0.355196	0.644804	0.3551957	1.19267
7524	-415.3645	-426.6686	11.30406	0.107067	0.0303915	0.0791639	0.0158174	0.00906142	0.0348178	0.0727265	0.177555	0.0871869	0.1096	0.051006	0.0438714	0.027913	0.204477	0.265464	0.358374	1.61489	0.360236	0.60778	0.856116	1.16807	1.64533	2.77596	0.7382509	0.212672	0.0813508	0.0230918	0.0601495	0.0120182	0.00688496	0.0264549	0.0552583	0.134908	0.0662455	0.083275	0.0387549	0.0333339	0.0212086	0.155363	0.201702	0.394325	0.605675	0.3943245	1.316119
7560	-416.3618	-427.2862	10.92441	0.191562	0.0325611	0.126383	0.0308403	0.032757	0.00295078	0.0250819	0.179213	0.0380814	0.11307	0.0206013	0.0914072	0.0284608	0.303576	0.36276	0.328697	1.64333	0.314609	0.568934	0.838656	1.19238	1.75767	3.17855	0.836174	0.1916843	0.121295	0.0206174	0.0800242	0.0195278	0.0207414	0.0018684	0.0158816	0.113476	0.0241127	0.071595	0.0130445	0.0578781	0.0180211	0.192222	0.229696	0.354943	0.645057	0.3549432	1.579305
7596	-419.7905	-429.8639	10.07339	0.129221	0.0553384	0.0859244	0.0350103	0.0401815	0.00515133	0.0253014	0.169414	0.12131	0.158939	0.111604	0.0930553	0.112687	0.462091	0.443851	0.451709	1.52545	0.350291	0.599538	0.852478	1.17305	1.66795	2.85477	0.7584926	0.2837783	0.0630629	0.0270065	0.0419332	0.0170859	0.0196095	0.00251397	0.0123477	0.0826782	0.0592023	0.0775659	0.0544655	0.0454132	0.0549939	0.225512	0.21661	0.421287	0.578713	0.421287	2.049079
7632	-435.4245	-446.1606	10.73613	0.280097	0.173208	0.14417	0.0312451	0.0842187	0.0020945	0.0597002	0.175083	0.0653219	0.105548	0.0328599	0.101824	0.0378667	0.292487	0.226374	0.401256	1.5738	0.469611	0.691681	0.891361	1.12188	1.44575	2.12942	0.5465327	0.2443374	0.154571	0.0955842	0.0795597	0.0172425	0.0464758	0.00115584	0.0329453	0.096619	0.0360477	0.0582462	0.0181337	0.0561912	0.0208966	0.161408	0.124924	0.287256	0.712744	0.2872564	1.812098
7668	-423.1457	-434.2513	11.10559	0.0386317	0.0288262	0.0345835	0.00385428	0.0024207	0.00497546	0.0198845	0.0604918	0.0601431	0.00114962	0.00395552	0.0137629	0.0856047	0.039982	0.0907711	0.393455	1.58127	0.120664	0.35652	0.724867	1.37956	2.80489	8.28744	1.529104	0.2384539	0.0789954	0.0589449	0.0707176	0.00788137	0.00494992	0.010174	0.0406605	0.123696	0.122983	0.00235079	0.00808837	0.0281429	0.175048	0.0817566	0.185612	0.318954	0.681046	0.3189543	0.4890372
7704	-421.3637	-432.7647	11.40098	0.130903	0.00372604	0.0843613	0.022835	0.0116222	0.0358244	0.0767692	0.153381	0.100164	0.178304	0.0409511	0.223493	0.0314077	0.0532412	0.14086	0.471326	1.50665	0.535973	0.737738	0.909469	1.09954	1.35549	1.86577	0.4509573	0.2997965	0.101645	0.00289324	0.0655059	0.0177312	0.00902453	0.0278174	0.0596107	0.119099	0.0777762	0.138452	0.0317982	0.173541	0.0243879	0.0413414	0.109376	0.423309	0.576691	0.4233092	1.287843
7740	-419.3302	-430.421	11.09079	0.0607689	0.0588783	0.064499	0.0128152	0.00323688	0.0189909	0.00219797	0.0533139	0.0120657	0.0387627	0.00967075	0.19818	0.0291294	0.365892	0.0955501	0.3703	1.60346	0.175015	0.427411	0.767062	1.30367	2.33967	5.71379	1.260225	0.2213154	0.0593475	0.0575011	0.0629903	0.0125154	0.00316116	0.0185467	0.00214655	0.0520668	0.0117835	0.037856	0.00944454	0.193544	0.028448	0.357333	0.0933151	0.287566	0.712434	0.2875663	1.023951
7776	-421.1533	-432.281	11.1277	0.0652455	0.0157764	0.0647456	0.0106316	0.00324328	0.0176049	0.0244084	0.0449309	0.07677	0.0117641	0.0507768	0.0997558	0.0453903	0.219888	0.0706529	0.263034	1.70626	0.103619	0.330999	0.708264	1.4119	3.02115	9.65075	1.639223	0.1477349	0.0794143	0.0192024	0.0788057	0.0129403	0.00394759	0.0214279	0.029709	0.054688	0.0934414	0.0143188	0.0618035	0.121419	0.0552472	0.267639	0.0859959	0.299355	0.700645	0.2993554	0.8215847
7812	-421.0911	-432.2826	11.19156	0.211884	0.00313766	0.257137	0.0206525	0.0578958	0.0309069	0.0332151	0.249774	0.0995599	0.100527	0.0535186	0.220929	0.0548557	0.284461	0.133353	0.371626	1.60219	0.810772	0.902754	0.968587	1.03243	1.10772	1.23339	0.1516774	0.2222837	0.116946	0.00173179	0.141923	0.0113989	0.0319547	0.0170586	0.0183326	0.137859	0.0549506	0.0554841	0.0295388	0.121939	0.0302768	0.157004	0.0736021	0.480936	0.519064	0.4809362	1.811807
7848	-419.096	-430.134	11.03794	0.0814762	0.0710787	0.134318	0.00495944	0.0530082	0.0223248	0.0213367	0.131405	0.0588949	0.0401979	0.0904132	0.252432	0.0114809	0.25214	0.111237	0.501876	1.47737	0.382408	0.625745	0.863932	1.1575	1.5981	2.61501	0.6950632	0.3255547	0.0609531	0.0531747	0.100485	0.0037102	0.0396559	0.0167014	0.0159622	0.0983052	0.0440599	0.0300724	0.067639	0.188847	0.00858899	0.188628	0.0832177	0.39574	0.60426	0.3957401	1.336703
7884	-428.2507	-438.991	10.74029	0.044061	0.0705409	0.0496127	0.000543711	0.0056039	0.0131164	0.0136965	0.0112148	0.0364839	0.00351648	0.0189176	0.0594413	0.0872262	0.046329	0.0218916	0.708414	1.27944	0.165459	0.415866	0.760537	1.31486	2.40462	6.0438	1.300825	0.5306213	0.0913758	0.146291	0.102889	0.00112757	0.0116216	0.0272014	0.0284045	0.0232578	0.0756619	0.00729263	0.0392322	0.123272	0.180894	0.0960792	0.0453997	0.281434	0.718566	0.2814343	0.482196
7920	-417.0412	-428.3117	11.27054	0.138497	0.0266391	0.10629	0.0653686	0.0588932	0.0436691	0.0396469	0.134213	0.0814182	0.266148	0.0443994	0.366853	0.0502782	0.130658	0.0537085	0.527921	1.45241	0.923887	0.962127	0.988027	1.01212	1.03936	1.08238	0.05724229	0.3483346	0.0862009	0.0165802	0.0661552	0.0406855	0.0366552	0.0271797	0.0246763	0.0835343	0.0506748	0.165651	0.0276343	0.22833	0.0312932	0.0813217	0.0334282	0.356496	0.643504	0.3564965	1.60668
7956	-423.9739	-434.6379	10.66398	0.132924	0.117076	0.105678	0.056359	0.0796243	0.0338065	0.0453073	0.0968989	0.203759	0.0558295	0.0833013	0.315573	0.0969689	0.443469	0.100083	0.314613	1.65683	0.453727	0.68017	0.886706	1.12777	1.47022	2.20397	0.5714128	0.1819763	0.067589	0.0595306	0.053735	0.0286572	0.0404871	0.0171898	0.0230377	0.0492708	0.103607	0.028388	0.0423568	0.160461	0.0493064	0.225494	0.0508898	0.493196	0.506804	0.4931959	1.966658
7992	-422.5043	-433.5816	11.07727	0.131496	0.00382354	0.0587065	0.0963076	0.0117175	0.0243231	0.0672846	0.183702	0.152047	0.313328	0.086977	0.201928	0.0942798	0.126065	0.0514414	0.536328	1.44435	0.718335	0.851002	0.95091	1.05162	1.17509	1.39211	0.2392047	0.3558558	0.0820095	0.0023846	0.0366131	0.0600635	0.00730779	0.0151694	0.041963	0.114568	0.0948263	0.195411	0.0542444	0.125935	0.0587989	0.0786225	0.0320821	0.195785	0.804215	0.1957846	1.603429
8028	-421.9405	-433.4333	11.49281	0.0480763	0.030866	0.122827	0.016234	0.00973297	0.0266272	0.013725	0.0317425	0.0932257	0.222642	0.00914805	0.129143	0.0578709	0.0989567	0.0461326	0.251506	1.71731	0.194923	0.450469	0.77974	1.28248	2.21991	5.13022	1.182326	0.1403514	0.0502392	0.0322546	0.128352	0.0169643	0.0101708	0.027825	0.0143424	0.0331705	0.0974196	0.232659	0.0095596	0.134952	0.0604744	0.103408	0.048208	0.31752	0.68248	0.3175204	0.9569494
8064	-419.2647	-430.7488	11.48407	0.0439262	0.0617647	0.168482	0.00882701	0.00713816	0.0146704	0.00189168	0.0573221	0.0486985	0.130303	0.00669156	0.196145	0.0313002	0.0877951	0.00563918	0.382162	1.59209	0.255325	0.513852	0.812431	1.23087	1.94609	3.91658	0.9871474	0.230036	0.0504553	0.0709454	0.193525	0.010139	0.00819917	0.016851	0.00217285	0.0658424	0.0559371	0.149671	0.00768619	0.2253	0.0359526	0.100845	0.00647738	0.319191	0.680809	0.319191	0.8705952
8100	-420.6031	-431.2786	10.67558	0.240033	0.0833496	0.144288	0.0754477	0.0131126	0.0431897	0.0071375	0.243657	0.0768654	0.438908	0.12845	0.280327	0.127628	0.0241167	0.0353366	0.370487	1.60328	0.537072	0.738476	0.909753	1.0992	1.35414	1.86195	0.4494761	0.2214515	0.12235	0.0424853	0.073547	0.0384575	0.00668379	0.0220148	0.00363815	0.124198	0.0391801	0.223722	0.0654742	0.142889	0.0650551	0.0122929	0.0180119	0.328977	0.671023	0.3289774	1.961847
8136	-426.8687	-437.8731	11.00436	0.13254	0.0197693	0.104769	0.0159107	0.00876305	0.0232632	0.0133178	0.0223078	0.0586444	0.12943	0.0361134	0.10315	0.108454	0.016782	0.0648743	0.314229	1.6572	0.106466	0.335404	0.71119	1.40609	2.98148	9.39268	1.619624	0.1817141	0.15446	0.0230388	0.122096	0.018542	0.0102123	0.0271105	0.0155204	0.0259971	0.0683431	0.150835	0.0420859	0.120209	0.12639	0.0195574	0.0756033	0.36091	0.63909	0.3609099	0.8580883
8172	-424.4699	-434.9563	10.48641	0.0369894	0.0216596	0.0130956	0.0161826	0.00469358	0.00510117	0.000267415	0.0297035	0.0188447	0.023165	0.00588475	0.00268028	0.0199744	0.0480835	0.037523	0.517756	1.46215	0.0861522	0.302501	0.688646	1.45212	3.30578	11.6074	1.772704	0.3393512	0.130314	0.0763068	0.046136	0.0570115	0.0165355	0.0179715	0.000942106	0.104646	0.0663899	0.0816104	0.020732	0.00944264	0.07037	0.169399	0.132194	0.48868	0.51132	0.4886795	0.2838485
8208	-422.3112	-433.2105	10.89933	0.236804	0.113533	0.193187	0.13838	0.0205821	0.0491103	0.000625188	0.0857213	0.0519556	0.173427	0.00504419	0.0455232	0.049926	0.327105	0.303314	0.44616	1.53076	0.642171	0.805732	0.934831	1.06971	1.24111	1.55722	0.3202473	0.2793183	0.13198	0.0632763	0.107671	0.0771247	0.0114712	0.0273711	0.000348442	0.0477759	0.0289569	0.0966576	0.00281133	0.0253719	0.0278257	0.182308	0.169049	0.36413	0.63587	0.3641301	1.794238
8244	-424.1601	-435.3387	11.17859	0.196891	0.0402498	0.0510326	0.0431401	0.0223303	0.0393697	0.00695269	0.269727	0.0168081	0.0388653	0.0429667	0.343668	0.137562	0.0694061	0.287059	0.315894	1.6556	0.452897	0.679563	0.886459	1.12808	1.47153	2.20801	0.5727365	0.182853	0.122595	0.0250617	0.0317757	0.0268614	0.013904	0.0245137	0.00432913	0.167947	0.0104657	0.0241996	0.0267534	0.213986	0.0856535	0.043216	0.178738	0.451858	0.548142	0.4518576	1.606028
8280	-417.6793	-428.3101	10.63081	0.161245	0.151717	0.19273	0.0423801	0.00283588	0.0455773	0.0429053	0.138702	0.0909698	0.0515789	0.0532423	0.315875	0.141637	0.120634	0.525276	0.508388	1.47113	0.93384	0.967168	0.989639	1.01047	1.03395	1.07085	0.04949451	0.3311778	0.0776222	0.0730356	0.092779	0.0204015	0.00136517	0.0219406	0.0206543	0.0667701	0.0437922	0.0248297	0.0256304	0.15206	0.0681831	0.0580721	0.252864	0.351832	0.648168	0.3518317	2.077306
8316	-418.0993	-429.1669	11.06756	0.274567	0.0195456	0.0986963	0.0149456	0.0175167	0.0213207	0.016846	0.118378	0.0788947	0.01481	0.0715331	0.29821	0.200441	0.11291	0.335652	0.588039	1.3948	0.96446	0.982507	0.994509	1.00552	1.0178	1.03685	0.02616532	0.4040286	0.162057	0.0115363	0.0582531	0.00882127	0.0103388	0.012584	0.00994292	0.0698697	0.0465657	0.00874127	0.0422207	0.176011	0.118306	0.0666422	0.19811	0.450629	0.549371	0.4506294	1.694266
8352	-417.447	-428.5949	11.14787	0.108015	0.0215358	0.111347	0.00685842	0.0504484	0.0400489	0.0096247	0.184456	0.0991871	0.26427	0.051807	0.09807	0.140268	0.482507	0.0636187	0.406548	1.56872	0.718455	0.851071	0.950935	1.0516	1.17499	1.39188	0.239084	0.24836	0.062362	0.0124336	0.0642855	0.00395968	0.0291262	0.0231221	0.00555679	0.106495	0.0572653	0.152575	0.0299106	0.0566204	0.0809835	0.278574	0.03673	0.292753	0.707247	0.2927531	1.732062
8388	-416.3565	-427.7799	11.42342	0.0914984	0.0130651	0.103481	0.0380039	0.0274742	0.0173948	0.00157177	0.185535	0.153185	0.0427173	0.0456658	0.291293	0.0848712	0.0360506	0.293439	0.43166	1.54466	0.631516	0.799184	0.932455	1.07244	1.25128	1.58349	0.3323453	0.2678096	0.0641983	0.00916693	0.0726061	0.0266648	0.0192768	0.0122048	0.00110281	0.130177	0.10748	0.0299719	0.0320407	0.204381	0.0595485	0.0252943	0.205887	0.401676	0.598324	0.4016761	1.425245
8424	-415.4924	-426.8783	11.38592	0.195667	0.0307709	0.138025	0.0146875	0.0260835	0.0169719	0.0262725	0.122704	0.046794	0.0192188	0.288158	0.118888	0.213998	0.0785452	0.0473185	0.275598	1.69422	0.354861	0.603341	0.854161	1.17074	1.65744	2.818	0.7491195	0.1558921	0.141367	0.0222317	0.0997215	0.0106116	0.0188451	0.0122621	0.0189816	0.0886526	0.0338082	0.0138854	0.208191	0.0858953	0.154612	0.0567481	0.0341871	0.35536	0.64464	0.3553604	1.384103
8460	-417.8376	-428.6639	10.82631	0.17607	0.0120223	0.136658	0.118558	0.00696625	0.0445752	0.023677	0.220526	0.0564148	0.162306	0.369972	0.203116	0.261178	0.102995	0.0387888	0.473938	1.50414	0.829501	0.912866	0.971958	1.02885	1.09545	1.20554	0.135164	0.30196	0.0910477	0.00621687	0.0706674	0.0613074	0.00360232	0.0230503	0.0122436	0.114036	0.0291727	0.0839301	0.191316	0.105034	0.135058	0.0532599	0.0200581	0.313172	0.686828	0.3131715	1.933824
8496	-418.9174	-430.2675	11.35009	0.136528	0.00938699	0.0520586	0.00443655	0.00301224	0.0115133	0.00674793	0.162741	0.0802113	0.0266406	0.215998	0.171058	0.214107	0.117556	0.0603695	0.517649	1.46225	0.549915	0.747036	0.91303	1.09525	1.33862	1.81846	0.432389	0.3392577	0.107302	0.00737759	0.0409148	0.00348686	0.00236744	0.00904871	0.00530345	0.127905	0.0630411	0.0209378	0.169761	0.134441	0.168275	0.0923915	0.0474467	0.376101	0.623899	0.3761007	1.272365
8532	-417.2061	-428.336	11.12988	0.0387879	0.000591838	0.0374254	0.00484372	0.0038758	0.0234359	0.0234376	0.0510135	0.0517102	0.0194905	0.126614	0.042623	0.0897349	0.00867778	0.0212558	0.502138	1.47712	0.168164	0.419168	0.762416	1.31162	2.38568	5.94659	1.2891	0.3257802	0.0713645	0.0010889	0.0688577	0.00891179	0.00713094	0.0431189	0.043122	0.093858	0.0951397	0.0358599	0.232953	0.0784206	0.1651	0.0159659	0.0391078	0.35637	0.64363	0.3563703	0.5435181
8568	-416.9966	-428.1961	11.1995	0.102519	0.0884074	0.0908893	0.0189814	0.0124685	0.0165186	0.0389534	0.0811904	0.0410061	0.175684	0.0413438	0.050386	0.0265419	0.0841142	0.231114	0.521269	1.45878	0.342298	0.592827	0.849489	1.17718	1.68683	2.92143	0.7751823	0.3424423	0.0931893	0.0803617	0.0826177	0.017254	0.0113338	0.0150153	0.0354084	0.0738015	0.0372742	0.159696	0.0375812	0.0458005	0.0241264	0.0764591	0.210081	0.332442	0.667558	0.3324422	1.100119
8604	-418.3952	-429.9078	11.51257	0.124044	0.0275528	0.0480239	0.0237743	0.0164457	0.0232772	0.0304376	0.0816853	0.0985953	0.031201	0.168025	0.0737413	0.144648	0.0449927	0.0408044	0.289783	1.68063	0.231969	0.490364	0.800659	1.24897	2.0393	4.31092	1.056513	0.1652411	0.126932	0.0281943	0.049142	0.0243278	0.0168286	0.0238191	0.0311463	0.0835871	0.100891	0.0319274	0.171937	0.0754581	0.148015	0.0460402	0.0417544	0.260684	0.739316	0.2606835	0.9772477
8640	-420.5723	-431.4291	10.85672	0.134873	0.0272293	0.0867782	0.00868731	0.0155139	0.0300368	0.0219438	0.118115	0.0441698	0.0532935	0.244271	0.0909389	0.232983	0.0115061	0.0365386	0.718241	1.27002	0.383877	0.626916	0.864436	1.15682	1.59511	2.605	0.6922905	0.5419721	0.116584	0.0235368	0.0750106	0.00750926	0.0134101	0.0259636	0.0189681	0.102098	0.0381801	0.0460666	0.211146	0.0786071	0.20139	0.00994583	0.0315838	0.261372	0.738628	0.2613716	1.156879
8676	-420.4826	-431.9212	11.43859	0.0971056	0.0872283	0.189169	0.0161848	0.00942773	0.0265366	0.0115432	0.0883173	0.0273864	0.0706451	0.208348	0.0692537	0.0453996	0.199809	0.0131297	0.370148	1.60361	0.346685	0.59652	0.851136	1.1749	1.67639	2.88446	0.7659752	0.2212046	0.083749	0.0752304	0.163149	0.0139586	0.00813098	0.0228866	0.00995547	0.0761695	0.0236195	0.0609281	0.17969	0.0597281	0.039155	0.172326	0.0113238	0.258471	0.741529	0.2584712	1.159483
8712	-422.8484	-433.5495	10.70111	0.0350935	0.0165763	0.0322672	0.00137765	2.49063e-05	0.00277964	0.000221583	0.0204593	0.0163913	0.0113084	0.0557964	0.0284328	0.0583721	0.00521328	0.00399934	0.407086	1.56821	0.0853771	0.301171	0.6877	1.45412	3.32038	11.7127	1.779239	0.2487705	0.12172	0.057494	0.111917	0.00477831	8.63863e-05	0.00964104	0.000768548	0.0709619	0.0568525	0.0392226	0.193527	0.0986176	0.20246	0.018082	0.0138715	0.176139	0.823861	0.1761386	0.2883135
8748	-419.6454	-430.8628	11.21742	0.097698	0.0189214	0.078394	0.0369167	0.00118706	0.0367551	0.0123675	0.0553522	0.0829685	0.0676236	0.194629	0.0764163	0.183848	0.0251833	0.0116455	0.310328	1.66094	0.164709	0.414946	0.760012	1.31577	2.40995	6.07131	1.304108	0.1790545	0.0997013	0.0193094	0.0800015	0.0376737	0.0012114	0.0375088	0.0126211	0.0564873	0.0846699	0.0690103	0.19862	0.0779832	0.187618	0.0256997	0.0118843	0.238906	0.761094	0.2389055	0.9799064
